age,balance,duration,pdays,unemployment,married,education,housing,default,loan,y
53,1278,174,-1,0,1,1,1,0,0,no
41,982,105,-1,0,0,1,0,0,0,no
34,16,990,-1,0,0,1,0,0,0,yes
34,1,582,-1,0,0,1,0,0,0,no
35,128,136,-1,0,1,1,1,0,0,no
38,2543,223,414,0,0,1,0,0,0,yes
42,42045,205,-1,0,1,1,0,0,0,no
56,828,214,349,0,1,0,1,0,0,no
37,0,217,-1,0,0,1,1,0,0,no
47,3940,171,96,0,1,1,1,0,0,no
29,125,50,-1,0,1,1,1,0,0,no
41,140,65,-1,0,1,1,1,0,0,no
43,593,55,-1,0,0,1,1,0,0,no
38,746,256,-1,0,1,1,0,0,0,no
31,589,151,-1,0,1,1,1,0,1,no
32,2343,226,-1,0,0,1,0,0,0,no
40,294,97,-1,0,1,1,1,0,0,no
45,644,92,-1,0,1,1,0,0,1,no
43,-26,343,-1,0,1,1,1,0,0,no
27,3354,493,-1,0,0,1,1,0,0,no
33,23,216,-1,0,0,1,0,0,0,no
37,7,224,105,0,1,1,1,0,0,no
60,3735,190,188,0,1,1,0,0,0,yes
51,2094,458,-1,0,1,0,0,0,0,yes
44,508,222,154,0,1,1,1,0,0,no
48,0,612,344,0,1,0,1,0,0,no
57,93,137,-1,0,1,0,1,0,0,no
29,0,104,-1,0,0,1,1,0,0,no
50,26394,206,-1,0,1,1,0,0,0,no
36,-11,172,-1,0,1,1,1,0,0,no
49,523,152,-1,0,1,1,1,0,0,yes
49,-74,114,-1,0,1,1,1,1,0,no
35,0,89,-1,0,1,1,0,0,0,no
39,122,158,-1,0,0,1,1,0,0,no
34,351,326,-1,0,1,0,0,0,1,no
57,35,215,-1,0,1,1,0,0,1,no
37,2610,53,-1,0,0,1,1,0,0,no
25,64,71,-1,0,0,1,0,0,0,no
43,60,487,367,0,1,0,0,0,0,no
37,342,340,175,0,1,1,1,0,0,no
36,1830,183,91,0,0,1,0,0,0,no
49,1904,131,-1,0,0,1,0,0,1,no
38,16957,208,247,0,0,1,1,0,0,no
39,26,311,-1,0,0,1,0,0,0,no
40,0,147,96,0,1,1,0,0,0,yes
34,79,83,-1,0,1,1,1,0,0,no
39,2303,775,-1,0,1,0,1,0,0,yes
53,65,25,-1,0,1,1,0,0,0,no
44,332,497,-1,0,1,1,1,0,0,no
32,-399,180,-1,0,0,1,1,0,0,no
50,-54,698,292,0,0,1,1,0,1,yes
29,-102,134,-1,0,1,0,0,0,0,no
55,4809,223,186,1,1,1,1,0,0,no
73,279,399,-1,0,1,0,0,0,0,yes
52,11,420,-1,0,1,1,1,0,0,no
49,2201,233,-1,0,1,1,1,0,0,no
63,8044,702,-1,0,1,0,0,0,0,no
34,2374,161,209,0,1,1,1,0,0,yes
32,92,110,315,0,0,1,1,0,0,no
49,443,27,-1,0,1,1,0,0,0,no
40,1397,58,334,0,1,0,1,0,0,no
53,7,68,-1,0,1,0,0,0,0,no
53,3177,92,-1,0,1,1,0,0,0,no
43,232,45,-1,0,1,0,0,0,1,no
35,81,79,-1,0,0,1,1,0,0,no
35,414,11,319,0,0,1,1,0,0,no
25,1433,520,-1,0,0,1,1,0,0,no
31,187,86,-1,0,0,0,0,0,0,no
48,0,16,-1,0,1,1,0,0,0,no
40,4610,154,-1,0,1,1,0,0,0,no
46,1429,91,-1,0,1,0,1,0,0,no
30,334,389,-1,0,0,1,0,0,0,no
47,2,71,-1,0,1,1,0,0,1,no
23,500,111,-1,0,0,1,1,0,0,no
29,43,68,-1,0,1,1,1,0,0,no
38,4030,75,177,0,1,1,1,0,0,no
56,306,212,-1,0,1,0,0,0,1,no
52,0,91,275,0,1,1,0,0,0,no
55,168,79,-1,0,1,1,0,0,0,no
43,210,646,-1,0,1,1,0,0,0,no
34,518,206,-1,0,1,1,1,0,0,no
43,1696,257,474,0,0,1,1,0,0,yes
55,-31,81,-1,0,1,1,0,0,1,no
34,856,470,150,0,1,1,1,0,0,no
34,318,133,-1,0,0,1,1,0,0,no
43,64,230,-1,0,1,1,0,0,0,no
39,800,76,-1,0,1,0,1,0,0,no
39,75,26,-1,0,0,0,0,0,0,no
34,347,154,197,0,0,1,1,0,0,no
55,2366,94,-1,0,1,1,1,0,1,no
67,701,254,-1,0,1,1,0,0,0,yes
34,475,1156,-1,0,1,1,1,0,1,no
47,3285,248,-1,0,1,1,0,0,0,no
33,925,884,-1,0,1,0,0,0,0,no
45,128,275,-1,0,1,1,0,0,1,no
36,1587,200,-1,0,1,1,1,0,0,no
59,879,228,-1,0,0,1,1,0,0,no
33,478,475,-1,0,1,1,0,0,0,yes
52,280,393,-1,0,0,1,0,0,0,no
53,1868,156,-1,0,1,0,0,0,0,no
41,819,244,-1,1,1,0,0,0,0,no
45,4646,118,-1,0,1,1,1,0,0,no
60,27,40,-1,0,0,1,0,0,0,no
32,736,700,-1,0,1,1,1,0,0,no
28,224,97,-1,0,0,1,1,0,0,no
31,2544,252,184,0,0,1,0,0,0,yes
53,427,360,-1,0,1,1,0,0,1,no
58,2764,235,-1,0,1,1,0,0,0,no
38,376,1521,-1,0,1,1,1,0,0,no
46,523,105,366,0,1,1,1,0,0,no
53,71,86,-1,0,1,1,0,0,1,no
56,3948,484,135,0,1,1,0,0,0,no
52,1810,117,-1,0,0,1,0,0,0,no
38,994,119,-1,0,1,1,0,0,0,no
37,52,359,-1,0,1,0,1,0,0,no
37,11,109,-1,0,1,0,0,0,0,no
37,0,236,-1,0,1,1,0,1,0,no
66,747,203,93,0,1,0,0,0,0,no
44,2657,202,-1,0,1,0,1,0,0,no
61,313,42,-1,0,1,1,0,0,1,no
34,61,21,-1,0,1,1,0,0,1,no
33,2557,186,-1,0,0,1,1,0,0,no
30,0,172,-1,0,0,1,1,0,0,no
27,10,527,-1,0,0,1,1,0,0,no
37,658,175,-1,0,1,1,1,0,0,no
38,1679,21,-1,0,1,0,1,0,0,no
35,0,370,-1,0,0,1,0,0,1,no
50,841,54,-1,0,1,1,1,0,0,no
39,0,63,-1,0,1,1,1,0,0,no
35,1160,116,-1,0,1,1,1,0,0,no
36,-37,151,-1,0,0,1,1,0,0,no
28,94,300,-1,0,0,1,1,0,0,no
39,585,48,181,0,1,1,1,0,0,no
39,235,217,-1,0,1,1,0,0,0,no
30,2145,727,-1,0,0,1,1,0,0,yes
32,1464,193,-1,0,1,1,1,0,0,no
28,232,72,261,0,1,1,1,0,1,no
47,187,165,-1,0,1,0,1,0,0,no
53,12,345,-1,0,1,1,0,0,0,no
57,318,206,-1,0,1,0,1,0,0,no
47,405,994,-1,0,1,1,0,0,1,yes
56,334,127,-1,0,1,1,1,0,0,no
38,0,29,-1,0,1,0,1,0,0,no
52,2,70,-1,0,1,0,0,0,0,no
46,966,40,-1,0,1,1,1,0,1,no
57,195,185,-1,0,1,0,0,1,1,no
42,0,64,-1,0,0,0,0,0,0,no
57,0,97,-1,1,1,1,0,0,0,no
51,260,316,-1,0,1,1,0,0,0,no
53,451,125,249,0,1,1,1,0,0,no
37,3242,233,-1,0,1,0,1,0,0,no
47,8515,14,112,0,0,1,1,0,0,no
48,1808,245,-1,0,1,1,1,0,0,yes
39,20,109,-1,0,1,0,1,0,0,no
42,3068,429,-1,0,1,1,1,0,1,no
36,23,133,-1,0,1,1,0,0,0,no
34,1076,70,-1,0,0,1,0,0,0,no
61,1060,118,-1,0,1,0,1,0,0,no
32,678,1579,246,0,0,1,1,0,0,yes
35,1147,29,-1,0,0,0,1,0,1,no
54,-630,173,-1,0,1,1,0,0,0,no
31,459,13,-1,0,1,1,0,0,0,no
45,976,183,338,0,0,1,1,0,0,no
32,357,175,-1,0,1,1,1,0,0,no
52,-9,123,-1,1,1,1,0,0,0,no
36,1927,288,137,0,0,1,1,0,0,no
31,500,19,-1,0,1,1,1,0,0,no
53,9146,136,-1,0,1,1,0,0,0,no
43,59,437,-1,0,1,1,0,0,0,no
47,0,1225,-1,0,1,0,0,0,0,no
46,328,526,-1,0,1,0,1,0,0,no
34,291,91,-1,0,0,1,0,0,0,no
55,-703,123,-1,0,0,1,1,0,0,no
23,589,62,-1,0,0,1,1,0,0,no
75,6053,865,190,0,1,1,0,0,0,no
58,1142,82,-1,0,1,1,0,0,0,no
35,725,219,133,0,1,1,1,0,0,no
27,802,569,-1,0,1,1,0,0,0,yes
24,556,460,-1,0,1,1,1,0,0,yes
48,191,238,-1,0,1,1,1,0,0,no
31,373,346,-1,0,0,1,0,0,0,no
57,6164,161,-1,0,1,1,0,0,0,no
53,37,51,-1,0,1,1,0,0,0,no
42,1156,37,-1,0,1,0,1,0,0,no
50,806,141,297,0,1,1,1,0,1,no
59,2381,173,-1,0,1,1,0,0,0,no
38,-314,66,-1,0,1,1,1,0,0,no
39,285,209,-1,0,1,1,1,0,1,no
28,1199,1011,-1,0,0,0,1,0,0,no
55,481,147,298,0,0,1,1,0,0,no
33,137,88,-1,0,0,1,0,0,0,no
36,168,52,-1,0,0,1,1,0,0,no
38,156,544,-1,0,0,1,1,0,0,no
28,4745,360,181,0,0,1,0,0,0,yes
32,11797,95,-1,0,0,1,1,0,0,no
35,786,322,-1,0,1,1,0,0,1,no
58,4015,106,-1,0,1,0,0,0,0,no
30,0,20,-1,0,1,1,1,0,0,no
33,331,178,365,0,1,1,1,0,0,no
36,1554,325,-1,0,1,1,1,0,0,no
32,132,343,-1,0,1,1,1,0,1,no
34,5086,213,-1,0,0,1,0,0,0,yes
42,529,193,-1,0,1,1,1,0,1,no
41,4824,168,-1,0,1,1,0,0,1,no
63,474,423,-1,0,1,1,0,0,0,yes
38,86,218,-1,0,0,1,1,0,0,no
54,2281,158,-1,0,1,0,1,0,0,no
39,186,433,-1,0,1,1,1,0,0,no
46,137,252,-1,0,1,1,0,0,0,no
37,6968,175,-1,0,1,1,0,0,0,no
76,86,192,-1,0,0,0,0,0,0,no
28,81,158,-1,0,0,0,0,0,1,no
33,6904,114,-1,0,1,0,0,0,0,no
46,137,246,-1,0,1,1,1,0,1,no
30,25,44,-1,0,0,1,0,0,0,no
60,759,136,-1,0,1,1,0,0,0,no
56,1922,247,-1,0,1,1,1,0,0,no
24,3298,227,-1,0,0,0,1,0,0,no
58,764,219,-1,0,1,1,0,0,0,no
79,8556,326,272,0,1,0,0,0,0,yes
32,3514,226,-1,0,1,1,1,0,0,no
33,0,351,-1,0,1,0,1,0,0,no
77,680,341,94,0,1,0,0,0,0,no
60,0,124,-1,0,1,0,0,0,1,no
54,2819,123,-1,0,1,1,0,0,0,no
30,-518,244,-1,0,1,0,1,0,1,no
50,60,151,-1,0,1,1,0,0,1,no
50,732,736,-1,0,1,1,0,0,0,no
37,2707,109,-1,0,1,1,1,0,0,no
41,177,117,-1,0,1,1,1,0,0,no
49,13229,77,-1,0,1,1,0,0,1,no
41,-204,42,-1,0,1,0,1,0,1,no
40,990,252,-1,0,1,1,1,0,0,no
38,648,179,-1,0,1,1,1,0,0,no
34,50,106,-1,0,1,1,0,0,0,no
49,1916,281,-1,0,1,1,0,0,1,no
72,763,384,-1,0,1,0,0,0,0,yes
34,470,217,-1,0,1,1,1,0,1,no
31,0,144,-1,0,1,1,0,0,1,no
33,5739,374,-1,0,0,1,1,0,1,no
31,0,298,-1,0,1,1,0,0,0,no
55,-375,814,-1,0,1,1,0,0,0,yes
25,157,33,-1,1,1,1,1,0,0,no
34,1518,128,-1,0,1,1,1,0,0,no
53,1343,129,-1,0,1,1,0,0,0,no
39,-401,274,-1,0,0,1,1,1,0,no
41,5310,984,-1,0,1,0,1,0,0,yes
32,2285,413,-1,0,0,1,1,0,0,no
29,22171,44,355,0,1,1,1,0,0,no
56,856,70,7,0,1,1,1,0,1,no
19,1169,463,-1,0,0,0,0,0,0,no
39,3797,96,-1,0,0,1,0,0,0,no
32,53,276,195,0,0,1,1,0,0,no
43,2519,257,146,0,1,0,1,0,0,no
32,795,131,-1,0,1,0,0,0,0,no
53,0,586,-1,0,0,1,1,0,1,no
52,2087,267,474,0,1,1,1,0,0,yes
43,34,29,-1,0,0,1,0,0,0,no
48,5,65,-1,0,1,1,0,0,0,no
27,15,67,-1,0,0,1,1,0,0,no
27,390,190,82,0,0,1,0,0,0,no
51,712,287,-1,0,1,0,0,0,0,no
39,2600,77,-1,0,0,1,1,0,0,no
33,-241,169,-1,0,1,1,1,0,1,no
50,1545,25,-1,0,0,0,1,0,0,no
59,1026,669,-1,0,0,1,0,0,0,yes
58,435,122,-1,0,1,0,1,0,0,no
54,876,269,541,0,1,1,0,0,0,yes
60,1801,167,-1,0,1,1,0,0,0,no
38,2278,244,-1,0,1,1,1,0,1,no
39,157,99,-1,0,1,0,1,0,0,no
40,1327,76,-1,0,1,1,1,0,1,no
55,284,252,-1,0,1,0,0,0,1,no
36,495,213,182,0,1,1,0,0,0,yes
31,1588,14,-1,0,0,1,1,0,0,no
38,0,121,-1,0,1,1,1,0,0,no
52,428,153,-1,0,1,1,1,0,0,no
45,542,8,350,0,1,0,0,0,0,no
32,66,244,-1,0,1,0,0,0,0,no
58,314,67,-1,0,0,1,0,0,0,no
35,24,169,231,0,1,1,1,0,0,no
36,613,86,-1,0,0,1,0,0,0,no
55,1467,277,-1,0,1,1,0,0,1,no
45,192,154,176,0,1,1,1,0,0,no
49,321,135,-1,0,1,1,0,0,0,no
44,788,392,-1,0,1,1,1,0,0,no
37,48,133,-1,0,0,1,1,0,0,no
35,262,96,109,0,1,1,0,0,0,no
36,4438,446,-1,0,1,1,1,0,0,yes
44,5045,20,175,0,0,1,1,0,0,no
32,3014,291,-1,0,0,1,1,0,0,no
56,21664,214,-1,0,1,1,0,0,0,no
32,5878,159,-1,0,1,1,0,0,0,no
35,2723,275,-1,0,1,1,1,0,1,no
44,576,128,-1,0,1,1,1,0,0,no
59,0,207,153,0,1,0,0,0,0,no
31,2197,146,-1,0,0,1,1,0,0,no
60,104,22,-1,0,1,0,1,0,0,no
33,1279,239,349,0,0,1,1,0,0,no
45,295,92,-1,0,1,1,1,0,0,no
45,2128,149,-1,0,1,0,1,0,0,no
57,367,107,-1,0,1,1,0,0,0,no
36,1477,71,-1,0,1,1,0,0,0,no
30,71,122,-1,0,0,0,1,0,0,no
30,127,16,368,0,0,1,1,0,0,no
59,2921,251,-1,1,0,1,0,0,0,no
58,16264,215,-1,0,1,1,0,0,0,no
49,1672,128,-1,0,1,0,0,0,0,no
48,9207,445,-1,0,1,1,0,0,0,no
28,356,76,-1,0,0,1,0,0,0,no
59,133,206,-1,0,0,0,1,0,0,no
40,1217,155,-1,0,1,1,1,0,1,no
32,202,429,201,0,0,1,1,0,0,no
58,590,133,-1,0,1,1,0,0,1,no
28,442,474,95,0,0,1,0,0,0,yes
27,808,578,364,0,0,1,1,0,0,no
38,427,17,169,0,0,1,1,0,0,no
53,431,74,-1,0,1,1,1,0,0,no
60,4256,239,761,0,1,1,1,0,0,yes
33,0,275,-1,0,0,1,1,0,1,no
52,238,101,362,0,0,1,1,0,0,no
64,846,671,181,0,1,1,0,0,0,yes
40,3,998,-1,0,0,1,0,0,0,yes
52,693,271,-1,0,1,1,0,0,0,no
28,0,133,-1,0,0,1,1,0,0,no
49,362,84,-1,0,1,1,1,0,0,no
28,618,281,-1,0,0,1,1,0,0,no
29,2893,250,-1,0,0,1,1,0,0,no
87,230,144,-1,0,1,0,0,0,0,yes
37,1287,432,-1,0,0,1,1,0,0,no
36,179,411,-1,0,1,0,0,0,0,no
35,980,428,336,0,1,1,0,0,0,no
33,79,249,335,0,1,1,1,0,0,yes
60,3043,235,-1,0,1,1,0,0,0,no
25,808,267,114,0,0,1,0,0,0,yes
69,745,595,-1,0,1,1,0,0,0,no
41,1309,28,-1,0,1,1,0,0,0,no
48,290,257,-1,0,0,1,1,0,0,no
35,1792,630,-1,0,0,0,1,0,0,yes
30,178,747,-1,0,0,1,1,0,0,no
59,0,87,-1,0,1,1,0,0,0,no
32,537,187,-1,0,0,1,0,0,0,no
28,416,452,-1,0,0,1,1,0,0,no
60,1472,36,-1,0,1,0,0,0,0,no
36,3953,277,-1,0,1,0,1,0,0,no
32,112,118,-1,0,0,1,1,0,0,no
34,13204,197,-1,0,0,1,1,0,1,no
58,0,101,-1,0,1,1,0,0,1,no
53,2240,282,385,0,1,0,1,0,0,yes
31,22546,8,267,0,1,1,1,0,0,no
33,0,1448,-1,0,1,1,1,0,0,yes
46,23,344,-1,1,0,0,0,0,0,no
29,228,12,342,0,1,1,1,0,0,no
37,215,61,-1,0,1,1,1,0,0,no
58,23,91,-1,0,1,0,1,0,0,no
34,293,162,-1,0,1,1,1,0,0,no
34,0,339,-1,0,0,1,0,0,1,no
49,199,113,-1,0,1,0,0,0,0,no
53,459,558,-1,0,1,1,0,0,0,yes
42,8131,69,-1,1,1,1,1,0,0,no
40,-378,541,295,0,1,1,1,0,1,no
30,395,429,-1,0,0,0,0,0,0,no
31,10787,135,-1,0,0,1,1,0,0,no
55,865,96,111,0,1,1,1,0,0,no
36,340,68,-1,0,1,1,1,0,0,no
31,1882,529,-1,0,0,1,0,0,0,no
26,265,650,-1,0,1,1,0,0,0,no
31,389,69,185,0,1,1,1,0,0,no
49,0,71,-1,0,1,1,1,0,1,no
54,384,30,-1,0,1,1,1,0,0,no
47,94,9,-1,0,0,1,1,0,0,no
61,1471,331,-1,0,1,1,0,0,0,no
49,937,66,-1,0,1,0,1,0,0,no
51,500,26,-1,0,1,1,1,0,0,no
53,25,266,-1,0,1,0,1,0,0,no
35,365,168,-1,0,1,1,0,0,0,no
25,34,316,-1,1,0,1,0,0,1,no
79,429,1006,-1,0,1,0,0,0,0,yes
53,6839,77,-1,0,1,0,1,0,0,no
21,6,622,-1,0,0,1,0,0,0,no
33,467,494,-1,0,1,1,1,0,0,no
40,1876,269,-1,0,0,1,0,0,1,no
34,1847,543,321,0,1,1,1,0,0,no
52,247,268,-1,0,1,0,0,0,0,no
27,897,397,-1,0,1,1,0,0,0,yes
57,4664,22,114,0,0,1,0,0,0,no
51,1291,51,-1,0,0,1,1,0,0,no
31,64,208,105,0,0,1,0,0,0,no
49,-471,77,185,1,1,1,1,0,0,no
32,1160,450,-1,0,0,1,1,0,1,no
28,14,201,-1,0,0,1,0,0,0,no
33,26,342,332,0,1,1,1,0,0,no
50,452,181,-1,0,1,0,0,0,0,no
42,382,294,-1,0,0,1,1,0,0,no
45,2033,123,186,0,1,0,0,0,0,no
34,0,172,-1,1,1,1,1,0,0,no
56,789,1022,360,0,0,0,1,0,0,no
33,142,123,360,0,0,1,1,0,0,no
34,645,420,-1,0,1,1,1,0,0,no
37,897,119,280,0,1,0,1,0,0,no
37,103,153,-1,0,1,1,1,0,0,no
35,847,85,-1,0,0,1,1,0,0,no
38,0,260,95,0,0,1,0,0,0,yes
32,517,528,-1,0,1,1,1,0,0,no
52,1308,361,-1,0,0,1,1,0,0,no
49,66,59,-1,0,1,1,1,0,1,no
46,361,86,-1,0,0,1,1,0,0,no
42,66,139,-1,0,1,0,1,1,1,no
36,70,219,-1,0,1,0,1,0,0,no
32,180,45,-1,0,1,1,1,0,0,no
49,279,168,-1,0,1,1,1,0,0,no
46,4,268,261,0,1,1,0,0,0,yes
40,1416,210,-1,0,1,1,1,0,0,no
36,465,160,-1,0,1,1,1,0,0,no
36,998,1044,-1,0,1,1,1,0,0,no
34,550,601,-1,0,1,1,0,0,1,no
46,1285,89,-1,0,1,1,1,0,0,no
32,4908,491,-1,0,1,1,0,0,1,no
32,336,139,-1,1,0,1,1,0,0,no
32,131,267,-1,0,0,1,0,0,0,no
43,348,88,-1,0,1,1,0,0,1,no
25,453,134,-1,0,0,1,1,0,0,no
55,1102,126,-1,0,1,1,1,0,0,no
24,926,191,-1,0,0,1,1,0,1,no
40,502,267,270,0,0,1,1,0,0,no
38,8669,5,150,0,0,1,1,0,0,no
48,316,560,-1,0,0,0,0,0,0,no
36,9324,138,-1,0,1,1,1,0,0,no
57,0,188,-1,0,1,1,0,0,0,no
45,72,262,352,0,1,1,1,0,1,no
33,61,836,-1,0,0,1,0,0,0,yes
38,173,150,-1,0,0,1,0,0,0,no
26,-162,44,-1,0,0,1,1,1,0,no
30,47,11,-1,0,0,1,0,0,1,no
55,1983,123,-1,0,0,1,1,0,0,no
34,326,150,-1,0,1,1,1,0,1,no
60,2552,255,2,0,1,1,0,0,1,no
36,1283,92,-1,0,0,1,0,0,0,no
65,2179,112,-1,0,1,0,1,0,0,no
39,1047,554,-1,0,1,1,0,0,0,yes
52,36,109,-1,0,1,0,0,0,0,no
55,-308,781,-1,0,1,1,0,1,0,yes
26,1177,116,-1,0,0,1,0,0,0,no
40,2077,363,173,0,1,0,1,0,0,no
52,0,82,-1,0,1,1,0,0,0,no
29,1,167,-1,0,1,1,0,0,0,no
41,7735,220,190,0,1,0,1,0,0,no
30,1922,546,-1,0,0,1,1,0,0,no
28,153,1124,-1,0,0,1,0,0,0,yes
26,2770,141,-1,0,1,1,1,0,0,no
58,139,188,161,0,1,1,0,0,0,no
29,21,107,371,0,0,1,1,0,0,no
48,178,320,-1,0,1,1,1,0,0,no
35,444,244,-1,0,1,1,1,0,0,no
26,209,319,-1,0,0,1,1,0,0,no
49,3096,147,-1,0,1,0,0,0,0,no
34,5320,114,467,0,1,1,0,0,0,no
32,4885,400,-1,0,1,1,1,0,1,no
31,0,79,-1,0,1,1,1,0,1,no
48,5462,29,-1,1,1,0,0,0,0,no
40,6767,97,-1,0,1,1,1,0,0,no
42,2974,187,-1,0,0,1,1,0,0,no
48,427,201,-1,0,1,1,0,0,0,no
38,8876,280,75,0,1,1,0,0,0,no
53,146,150,-1,0,1,1,0,0,0,no
59,319,129,-1,0,0,1,0,0,0,no
28,304,516,-1,1,0,1,0,0,0,no
41,389,127,-1,0,1,0,1,0,0,no
50,766,174,-1,0,0,0,0,0,0,no
31,0,82,-1,0,1,1,1,0,0,no
30,3107,1516,-1,0,0,1,1,0,0,no
59,174,204,-1,0,0,1,1,0,0,no
33,-305,109,-1,0,0,1,0,1,1,no
35,670,378,-1,0,1,1,0,0,0,no
30,6164,152,-1,0,0,1,1,0,0,no
71,2850,185,-1,0,1,1,0,0,0,yes
30,79,317,-1,0,0,0,1,0,0,no
24,110,27,-1,0,1,1,1,1,0,no
34,5039,205,-1,0,0,1,0,0,0,no
34,360,46,182,0,1,1,1,0,0,no
52,199,978,189,0,1,1,0,0,0,no
33,238,45,-1,0,0,1,1,0,1,no
38,5092,145,-1,0,1,1,1,0,0,no
41,1088,138,-1,0,0,1,1,0,0,no
42,221,720,-1,0,0,1,1,0,0,no
38,889,362,-1,0,0,1,0,0,1,no
48,750,90,-1,0,1,0,1,0,0,no
34,0,214,-1,0,0,1,1,0,1,no
46,1291,142,259,0,1,0,1,0,0,no
33,1844,241,-1,0,1,1,1,0,0,no
40,89,148,-1,0,1,1,1,0,1,no
36,4280,227,-1,0,1,1,0,0,0,no
32,0,126,-1,0,0,1,0,0,0,no
33,625,410,-1,0,1,1,1,0,0,no
55,574,243,-1,0,1,0,1,0,0,no
58,320,171,-1,0,1,0,1,0,0,no
25,468,147,-1,0,0,1,1,0,0,no
47,440,91,-1,0,1,1,1,0,0,no
40,0,332,183,1,1,1,1,0,0,no
59,5706,471,-1,0,1,1,1,0,0,no
40,7780,364,355,0,1,1,0,0,0,no
30,-559,98,167,0,1,1,1,0,1,no
25,16874,117,-1,0,0,1,1,0,1,no
58,1987,185,-1,0,1,0,0,0,0,no
39,98,59,367,0,1,0,1,0,0,no
40,642,147,-1,0,1,1,0,0,0,no
38,526,553,-1,0,1,1,1,0,1,no
66,6483,275,-1,0,0,1,0,0,0,no
47,2306,239,-1,0,1,1,0,0,0,yes
37,954,402,-1,0,1,1,1,0,0,no
36,-679,172,93,0,0,1,1,0,1,no
50,-1,195,-1,0,1,0,0,0,0,no
76,2590,68,-1,0,1,0,0,0,0,no
58,331,82,-1,0,0,1,0,0,1,no
42,4209,57,-1,0,1,1,1,0,0,no
58,462,495,93,0,0,1,0,0,0,yes
28,0,479,-1,0,0,1,1,0,0,no
41,0,141,-1,0,1,1,0,0,0,no
30,151,82,-1,0,1,1,0,0,0,no
32,883,798,185,0,0,1,1,0,0,yes
27,266,232,-1,0,0,1,0,0,1,no
48,0,60,-1,0,1,1,0,0,0,no
36,491,103,-1,0,1,1,1,0,0,no
54,3,443,-1,0,1,1,0,0,1,no
36,198,400,-1,0,1,1,1,0,0,no
52,14363,132,-1,0,1,1,0,0,0,no
34,0,374,-1,0,0,1,1,0,1,no
43,136,363,-1,0,1,1,0,0,0,yes
32,28,111,-1,0,0,1,0,0,0,no
33,335,130,-1,0,0,1,0,0,0,no
51,174,308,-1,0,1,0,0,0,0,no
39,270,116,-1,1,1,1,1,0,0,no
44,1206,160,-1,0,0,1,0,0,0,no
49,198,205,-1,0,0,0,1,0,0,no
25,914,185,-1,0,1,1,1,0,0,no
39,31,61,181,0,1,1,1,0,0,no
54,0,159,106,0,1,1,0,0,0,no
32,347,213,264,0,0,1,1,0,0,no
36,860,294,-1,0,1,1,1,0,0,no
54,89,140,-1,0,1,1,1,0,0,no
31,0,71,223,0,1,1,1,0,1,no
45,0,47,-1,0,1,1,0,0,1,no
31,68,570,-1,0,0,1,1,0,0,no
45,-149,287,-1,0,1,1,1,0,0,no
33,2411,130,161,0,0,1,1,0,0,yes
46,225,201,345,0,0,1,1,0,0,no
43,2731,11,-1,0,0,1,0,0,0,no
50,112,70,85,0,1,1,1,0,0,no
44,0,54,-1,0,0,1,0,0,0,no
42,3620,22,-1,0,1,1,1,0,0,no
26,179,103,-1,0,0,1,0,0,0,no
47,1544,104,312,0,0,1,1,0,0,no
48,199,29,-1,0,1,0,0,0,0,no
60,231,57,-1,0,1,0,1,0,0,no
27,76,236,-1,0,0,1,1,0,0,no
30,302,528,-1,1,0,1,0,0,0,yes
28,189,68,-1,0,0,1,1,0,0,no
58,565,876,-1,0,1,0,0,0,0,yes
37,310,76,-1,0,1,1,0,0,0,no
36,1746,99,-1,0,1,1,1,0,0,no
39,6,122,357,0,1,1,1,0,0,no
52,-110,141,-1,1,1,0,0,0,1,no
55,2749,58,-1,0,1,1,1,0,1,no
30,6495,78,-1,0,0,1,0,0,0,no
36,35,435,-1,0,0,1,1,0,0,no
39,-650,123,364,0,1,1,0,0,0,no
47,292,210,-1,0,1,0,0,0,1,no
42,5774,54,-1,0,0,0,1,0,0,no
42,2416,138,-1,0,1,1,1,0,0,no
58,35,336,-1,0,1,1,0,0,0,no
68,19317,249,-1,0,1,1,1,0,0,yes
43,50,63,-1,0,1,1,0,0,0,no
44,-674,257,-1,0,1,1,1,0,0,no
49,3726,875,-1,0,1,1,0,0,0,yes
57,1180,191,-1,0,1,1,1,0,1,no
61,6610,481,-1,0,0,1,0,0,0,yes
36,319,120,-1,0,0,1,1,0,0,no
31,1545,207,-1,0,1,1,1,0,1,no
51,1315,303,-1,0,1,1,0,0,0,no
31,424,93,-1,0,0,1,0,0,0,no
56,151,128,-1,0,1,0,0,0,0,no
30,-970,194,-1,0,0,1,0,0,1,no
38,-762,408,-1,0,1,1,1,0,1,no
35,181,5,-1,0,1,1,1,0,0,no
31,-120,231,-1,0,1,0,1,0,0,no
39,1022,20,-1,0,0,1,1,0,0,no
50,78,218,161,0,1,1,1,0,0,no
39,209,36,-1,0,1,1,0,0,0,no
26,2469,136,-1,0,1,1,0,0,0,no
55,0,336,-1,0,1,1,0,0,0,no
43,328,192,-1,0,0,0,0,0,1,no
34,0,141,188,0,1,1,0,0,0,no
51,307,65,-1,0,1,0,1,0,1,no
31,1384,203,2,0,1,1,1,0,0,no
32,0,104,-1,0,1,1,0,0,0,no
53,719,230,-1,0,1,1,1,0,0,no
44,0,71,-1,0,0,1,0,0,0,no
38,6704,205,-1,0,1,1,1,0,0,no
47,4543,162,-1,0,1,1,1,0,0,no
